hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
altny,379536956,-4209722.0,-1.0,-0.81
asels,7547475547,1040134981.0,14.000000000000002,13.37
reedr,340606181,1897783.0,1.0,0.07
miatk,942220613,-149269598.0,-16.0,-5.49
sdttr,55627034,-5131487.0,-9.0,-17.15
ingrm,19641456,-3019883.0,-15.0,-57.52
atatp,51635660,-1995806.0,-4.0,-3.83
alctl,127788174,-7915758.0,-6.0,-9.03
karel,22367405,-429964.0,-2.0,-0.16
aztek,25936095,-2731387.0,-11.0,-4.2
httbt,45944541,-2406684.0,-5.0,-2.1
logo,90979348,19801280.0,22.0,24.93
ardyz,97115754,13620620.0,14.000000000000002,4.55
indes,89625266,-6107132.0,-7.000000000000001,-0.57
mobtl,59522333,5387107.0,9.0,0.35
penta,23352009,-450103.0,-2.0,-0.27
netas,43943309,1525506.0,3.0,2.08
arena,136577071,4120546.0,3.0,1.35
escom,42898616,2635476.0,6.0,0.21
papil,259324191,28442450.0,11.0,1.57
forte,58964946,-3673917.0,-6.0,-3.98
link,88387643,-12975219.0,-15.0,-74.0
vbtyz,17692035,717809.0,4.0,0.86
fonet,49127929,2716904.0,6.0,0.75
mtrks,83940478,9147000.0,11.0,2.27
edata,22910968,98057.0,0.0,0.02
kfein,42008891,2071013.0,5.0,4.57
pkart,20415884,-1862837.0,-9.0,-6.32
obase,14094303,-3160396.0,-22.0,-6.55
kront,22608692,-1105891.0,-5.0,-0.93
smart,44491359,-883239.0,-2.0,-0.58
dgate,23134086,3689377.0,16.0,8.65
despc,30234504,-1711568.0,-6.0,-2.61
manas,31148067,-1789599.0,-6.0,-0.61
odine,490012292,-85918539.0,-18.0,-28.91
patek,369200580,39790963.0,11.0,9.44
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
trgyo,106022422,429486.0,0.0,0.22
ekgyo,4339999244,520381556.0,12.0,1.81
zrgyo,100980039,4689289.0,5.0,0.87
srvgy,130269870,1039221.0,1.0,1.54
rygyo,70548153,913652.0,1.0,0.21
isgyo,180042030,17106099.0,10.0,1.66
basgz,22513571,-2443852.0,-11.0,-3.15
aksgy,27007855,4911397.0,18.0,1.24
ozkgy,119393041,4506130.0,4.0,0.44
dggyo,11453899,-1668107.0,-15.0,-5.23
psgyo,115219562,25677364.0,22.0,0.32
yggyo,25000296,6352673.0,25.0,17.92
akmgy,5479150,500919.0,9.0,19.55
asgyo,21576125,-1431005.0,-7.000000000000001,-0.72
hlgyo,141553962,507476.0,0.0,0.01
adgyo,30600552,-2713619.0,-9.0,-2.48
akfgy,73128183,10915309.0,15.0,0.28
tsgyo,36529943,5019287.0,14.000000000000002,0.86
surgy,85688555,4842874.0,6.0,2.44
klgyo,105050443,-4815196.0,-5.0,-0.21
algyo,45139522,-2777993.0,-6.0,-1.15
kzbgy,52296166,7032710.0,13.0,0.77
sngyo,115981426,-5785173.0,-5.0,-0.16
vkgyo,127567231,-788244.0,-1.0,-0.01
pekgy,457261672,29665797.0,6.0,0.09
fzlgy,57757507,-14490964.0,-25.0,-7.63
begyo,489019207,-46507879.0,-10.0,-1.04
segyo,208178660,4122274.0,2.0,0.11
pehol,5089550700,153544683.0,3.0,0.58
nugyo,16799387,-1017719.0,-6.0,-0.42
agyo,9332019,-1840208.0,-20.0,-1.36
dzgyo,65034315,-6996393.0,-11.0,-0.82
msgyo,24623890,27959.0,0.0,0.02
mrgyo,61882080,848077.0,1.0,0.02
krgyo,187219622,-28868475.0,-15.0,-1.68
ozgyo,14466968,2987781.0,21.0,1.04
kgyo,63273037,-11918394.0,-19.0,-8.37
ygyo,265504948,1708580.0,1.0,0.04
avgyo,3711297,-179020.0,-5.0,-0.35
tdgyo,106201557,-2597741.0,-2.0,-0.38
atagy,6349062,424221.0,7.000000000000001,0.73
idgyo,9380803,43998.0,0.0,0.01
mhrgy,12043037,-950039.0,-8.0,-0.35
avpgy,122732288,-4302487.0,-4.0,-2.23
vrgyo,24265365,657114.0,3.0,0.07
kzgyo,15604856,2669518.0,17.0,3.37
eygyo,39052220,2686439.0,7.000000000000001,0.15
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
garan,8128789210,680464743.0,8.0,11.52
isctr,12750706552,518550599.0,4.0,0.65
halkb,2325077327,166068313.0,7.000000000000001,1.46
vakbn,1488186866,96934887.0,7.000000000000001,1.77
akbnk,13158142888,841319964.0,6.0,4.64
skbnk,528965706,57552873.0,11.0,0.44
albrk,234686432,36457824.0,16.0,1.11
ykbnk,13617976693,442339378.0,3.0,1.01
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
alark,587448654,6128400.0,1.0,0.81
