tekno,34331637375.4,4221612121.0,12.3,15,19
gyo,13018181805.7,-416511407.2,-3.2,23,23
banka,43933912402.8,-2537138398.3,-5.8,0,8
bist30,133789973351.7,-7065539.3,-0.0,7,18
harz,32944469287.3,-663217594.6,-2.0,36,58
bist500,193295023167.1,406283726.1,0.2,138,255
enerji,9456756409.6,-737680694.6,-7.8,12,20
bist100,174962028802.5,-1957442574.4,-1.1,26,65
fonlar,875220567.4,247157299.9,28.2,3,6
fin_sigorta,4439322087.7,-116164239.6,-2.6,3,8
cim_ins,6163315495.1,159347748.9,2.6,13,10
bist_100_disi,48658094664.3,69656638.4,0.1,122,201
