tekno,20387473074.9,100830799.7,0.5,16,20
gyo,14931580935.2,452945002.5,3.0,34,12
banka,44246385601.7,1897068805.3,4.3,5,3
bist30,122162632754.2,5529377903.1,4.5,21,5
harz,64673994732.4,-1217615918.0,-1.9,56,39
enerji,11568342729.3,631706681.5,5.5,22,9
bist100,166802729731.9,6680741072.2,4.0,66,26
bist500,181580400069.5,7084129565.9,3.9,259,133
fonlar,783356859.9,182685738.0,23.3,5,6
fin_sigorta,2129985677.8,246834310.1,11.6,7,4
cim_ins,2922667906.5,211206416.1,7.2,17,6
bist_100_disi,51603389269.9,1248176401.7,2.4,205,116
