tekno,12255224472.1,-372755259.0,-3.0,18,18
gyo,11355724935.2,271584252.9,2.4,21,23
banka,14807726517.2,978904820.9,6.6,6,2
bist30,41283475144.0,-969581914.6,-2.3,9,17
harz,22769074669.5,-128521039.0,-0.6,48,46
bist500,89858174072.2,487326292.9,0.5,193,201
enerji,7702708169.6,305144704.9,4.0,14,18
bist100,62728703674.4,-781832942.8,-1.2,40,51
fonlar,158098154.5,-17231145.7,-10.9,3,4
fin_sigorta,2136619824.5,172720550.3,8.1,7,4
cim_ins,2977010877.9,12232062.1,0.4,12,11
bist_100_disi,39661860088.1,589719352.1,1.5,161,163
