tekno,14364663806.9,-1378132450.7,-9.6,15,21
gyo,21003752647.6,607362853.9,2.9,27,19
banka,34198619357.6,5095159850.6,14.9,3,2
bist30,83713526328.3,7247631642.0,8.7,20,5
harz,25830973197.4,-299502638.4,-1.2,43,51
bist500,140647901995.1,6019593380.9,4.3,204,190
enerji,5225896696.5,17782127.9,0.3,17,15
bist100,114336565350.7,8422817015.1,7.4,55,36
fonlar,817914210.6,3344323.6,0.4,6,3
fin_sigorta,3691092766.6,299874070.6,8.1,8,3
cim_ins,3540871037.8,24157279.9,0.7,10,13
bist_100_disi,45726783102.4,-1634985419.8,-3.6,160,163
