tekno,15333066872.7,215891806.4,1.4,12,24
gyo,10238812526.8,290452315.5,2.8,18,28
banka,28856377451.3,2373391742.0,8.2,8,0
bist30,82329174411.2,-2914070129.6,-3.5,8,17
harz,52006574919.4,-3277244016.6,-6.3,30,65
bist500,153847775232.1,-3506060529.7,-2.3,156,237
enerji,11733090991.9,-795057003.0,-6.8,10,22
bist100,126115418615.5,-3970119182.2,-3.1,24,67
fonlar,153710393.4,48651396.1,31.7,4,6
fin_sigorta,2097037001.9,-9482548.2,-0.5,5,6
cim_ins,2457740579.6,-180913469.7,-7.4,3,20
bist_100_disi,57934067654.6,807232198.6,1.4,134,188
