tekno,11587286614.7,-428358021.1,-3.7,8,28
gyo,10318561383.5,-337704031.2,-3.3,16,30
banka,30144347565.4,-3389176981.3,-11.2,1,7
bist30,67873877879.0,-81320448.6,-0.1,13,13
harz,16764740431.0,-961588310.1,-5.7,27,68
bist500,114942775233.7,-99012552.1,-0.1,147,247
enerji,6001949111.3,80871161.5,1.3,14,18
bist100,96299785879.9,-172622537.5,-0.2,40,52
fonlar,101478805.1,-29862477.4,-29.4,0,6
fin_sigorta,3365746784.7,619389749.9,18.4,6,5
cim_ins,5239513895.6,-189138702.7,-3.6,8,15
bist_100_disi,36462698054.6,253812243.6,0.7,114,209
