hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
altny,332409834,-38782539.0,-12.0,-9.65
asels,4061770141,96636742.0,2.0,3.63
reedr,190028626,4480612.0,2.0,0.22
miatk,231872049,-5491047.0,-2.0,-0.74
sdttr,210452692,-25139504.0,-12.0,-20.92
ingrm,16846256,1564681.0,9.0,32.81
atatp,51712017,-518126.0,-1.0,-0.83
alctl,38639513,2509105.0,6.0,7.04
karel,35293722,-1120944.0,-3.0,-0.27
aztek,35755202,-3558362.0,-10.0,-3.85
httbt,21613315,-1731632.0,-8.0,-3.22
logo,194788710,20825628.0,11.0,17.08
ardyz,75219707,3828103.0,5.0,1.43
indes,48991912,-2386944.0,-5.0,-0.33
mobtl,40103346,-5772571.0,-14.000000000000002,-0.96
penta,40475976,-4427177.0,-11.0,-1.43
netas,26975254,4248452.0,16.0,7.72
arena,124235497,-877212.0,-1.0,-0.24
escom,261463187,24623457.0,9.0,0.31
papil,228624063,49765930.0,22.0,6.35
forte,36380278,3403537.0,9.0,6.84
link,78281212,-8663071.0,-11.0,-75.88
vbtyz,54256158,-895418.0,-2.0,-0.34
fonet,87010400,5761590.0,7.000000000000001,0.98
mtrks,11293468,1758697.0,16.0,2.94
edata,17794286,938546.0,5.0,0.22
kfein,173239934,1674488.0,1.0,0.9
pkart,11097887,186241.0,2.0,1.04
obase,13736935,1108321.0,8.0,2.43
kront,297784438,11150129.0,4.0,0.38
smart,65210587,28046190.0,43.0,10.85
dgate,22441498,3835169.0,17.0,11.67
despc,6394439,417164.0,7.000000000000001,2.97
manas,80586761,8057124.0,10.0,0.53
odine,573702331,-5602871.0,-1.0,-1.0
patek,422821406,23033281.0,5.0,1.15
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
trgyo,98281431,6305274.0,6.0,4.39
ekgyo,4701140735,537135469.0,11.0,2.05
zrgyo,68287109,2172996.0,3.0,0.75
srvgy,169074028,-9410584.0,-6.0,-0.16
rygyo,214063831,3875135.0,2.0,0.39
isgyo,133844801,-3930317.0,-3.0,-0.5
basgz,16835825,-2406917.0,-14.000000000000002,-5.09
aksgy,13576841,2698552.0,20.0,1.36
ozkgy,57103099,997281.0,2.0,0.21
dggyo,4435533,-243632.0,-5.0,-1.78
psgyo,442015721,-43821268.0,-10.0,-0.22
yggyo,17070502,7361881.0,43.0,35.58
akmgy,3510103,-7960.0,-0.0,-0.44
asgyo,29682047,-1519228.0,-5.0,-0.55
hlgyo,147608993,-23451852.0,-16.0,-0.52
adgyo,16789369,1610407.0,10.0,3.28
akfgy,153784489,1617808.0,1.0,0.03
tsgyo,227923206,15226165.0,7.000000000000001,0.51
surgy,53360299,3003808.0,6.0,2.69
klgyo,93599623,-2215516.0,-2.0,-0.15
algyo,45761473,-8331138.0,-18.0,-3.5
kzbgy,332386087,-43786628.0,-13.0,-1.55
sngyo,102359448,-13369254.0,-13.0,-0.56
vkgyo,95421885,1881832.0,2.0,0.05
pekgy,232683530,-8046971.0,-3.0,-0.06
fzlgy,148589768,-34375586.0,-23.0,-7.85
begyo,169842734,12213503.0,7.000000000000001,0.88
segyo,142472859,-12379910.0,-9.0,-0.37
pehol,1451217409,31361413.0,2.0,0.33
nugyo,36631443,3531738.0,10.0,0.74
agyo,3335223,-379889.0,-11.0,-0.77
dzgyo,141814146,9718598.0,7.000000000000001,0.45
msgyo,15860971,-1815596.0,-11.0,-0.46
mrgyo,427927547,-38416820.0,-9.0,-0.19
krgyo,61311414,12251811.0,20.0,1.3
ozgyo,210487316,-45113131.0,-21.0,-1.88
kgyo,25241759,1794930.0,7.000000000000001,0.25
ygyo,3226566,0.0,0.0,0.0
avgyo,1772278,254452.0,14.000000000000002,1.28
tdgyo,11303212,4019392.0,36.0,5.23
atagy,2486382,328738.0,13.0,1.48
idgyo,14543505,4777416.0,33.0,0.98
mhrgy,21166330,-1107062.0,-5.0,-0.29
avpgy,99024844,-14757669.0,-15.0,-9.74
vrgyo,141302041,17234071.0,12.0,0.34
kzgyo,56196333,-11421287.0,-20.0,-4.71
eygyo,34251018,1413575.0,4.0,0.1
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
garan,3926302021,-65475617.0,-2.0,-2.29
isctr,6652494869,148792299.0,2.0,0.31
halkb,779049708,-14655500.0,-2.0,-0.49
vakbn,425950564,-1155462.0,-0.0,-0.07
akbnk,8119642937,-560052120.0,-7.000000000000001,-4.67
skbnk,677720349,-34026121.0,-5.0,-0.34
albrk,162339971,5218618.0,3.0,0.26
ykbnk,6676704913,677871767.0,10.0,3.27
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
alark,474042670,27057917.0,6.0,4.83
arclk,131996009,1700981.0,1.0,1.58
asels,4061770141,96636742.0,2.0,3.63
astor,1210908012,66452201.0,5.0,5.06
bimas,2114383606,-464575279.0,-22.0,-108.15
ekgyo,4701140735,537135469.0,11.0,2.05
enkai,606111538,-72204694.0,-12.0,-7.74
eregl,4210282138,-40360195.0,-1.0,-0.26
froto,1166267442,-58560250.0,-5.0,-4.66
gubrf,621946822,-3323126.0,-1.0,-1.26
hekts,137890735,-8013544.0,-6.0,-0.18
kchol,4410159917,1486794.0,0.0,0.05
kozal,969183558,26279784.0,3.0,0.66
kozaa,303180567,-26620735.0,-9.0,-7.1
krdmd,1605527137,-331660717.0,-21.0,-5.17
odas,117428189,-13800371.0,-12.0,-0.59
petkm,506056649,-16002720.0,-3.0,-0.54
pgsus,1511459414,-263388702.0,-17.0,-44.46
sahol,2203660959,-930010824.0,-42.0,-38.13
sasa,903851229,-41595484.0,-5.0,-0.14
sise,1028407997,-188194213.0,-18.0,-6.45
tavhl,434208244,-10183056.0,-2.0,-6.19
tcell,2666459285,-702639592.0,-26.0,-25.1
thyao,8525194557,-1355380369.0,-16.0,-45.13
toaso,1395883997,251982526.0,18.0,37.68
tuprs,2809283087,-391063477.0,-14.000000000000002,-19.88
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
tezol,336846769,-78462129.0,-23.0,-4.3
a1cap,161315339,-15422693.0,-10.0,-0.81
adgyo,16789369,1610407.0,10.0,3.28
agrot,76417811,-1596056.0,-2.0,-0.15
ahgaz,84309342,-9247582.0,-11.0,-2.98
akfye,54523574,-4840889.0,-9.0,-1.42
alfas,57123499,-8844257.0,-15.0,-6.69
asgyo,29682047,-1519228.0,-5.0,-0.55
atakp,16209930,-1174792.0,-7.000000000000001,-2.99
astor,1210908012,66452201.0,5.0,5.06
aztek,35755202,-3558362.0,-10.0,-3.85
barma,36370194,2219441.0,6.0,1.07
begyo,169842734,12213503.0,7.000000000000001,0.88
bieny,125824039,11502175.0,9.0,4.23
bigch,21360345,-6837735.0,-32.0,-13.1
binho,236372743,-688476.0,-0.0,-0.57
bmstl,144461122,-18871829.0,-13.0,-5.98
borls,91303716,13219213.0,14.000000000000002,8.84
brkvy,68863563,12725341.0,18.0,11.63
bvsan,40226254,-2303018.0,-6.0,-5.09
bydnr,19588343,-2093235.0,-11.0,-2.29
cates,19166137,-3532912.0,-18.0,-5.4
conse,27662409,491585.0,2.0,0.05
cvkmd,90882866,-6139177.0,-7.000000000000001,-0.8
cwene,262943802,-45340445.0,-17.0,-2.81
dapgm,69072920,-810546.0,-1.0,-0.1
dmrgd,83610532,6188460.0,7.000000000000001,2.04
dofer,51161813,-1684401.0,-3.0,-1.46
ebebk,16461314,-1616774.0,-10.0,-4.4
ekos,46428521,-5789283.0,-12.0,-2.69
eksun,34036307,-1972469.0,-6.0,-0.33
enery,225474152,-19905721.0,-9.0,-0.61
ensri,50753696,-3706822.0,-7.000000000000001,-1.72
eupwr,107297254,-8839012.0,-8.0,-2.19
euren,516412890,24596805.0,5.0,0.26
eygyo,34251018,1413575.0,4.0,0.1
forte,36380278,3403537.0,9.0,6.84
fzlgy,148589768,-34375586.0,-23.0,-7.85
gipta,592858973,-53643300.0,-9.0,-10.55
goknr,62039652,-1557851.0,-3.0,-0.58
grsel,197841644,-20674966.0,-10.0,-28.59
gznmi,163252798,-88546.0,-0.0,-0.13
hatsn,80100409,5129293.0,6.0,2.59
hktm,45134124,3799455.0,8.0,0.9
httbt,21613315,-1731632.0,-8.0,-3.22
