tekno,16209806881.2,-203607878.0,-1.3,24,12
tekno,16209806881.2,-203607878.0,-1.3,24,12
gyo,5752286964.1,-68345786.4,-1.2,33,13
banka,13119566859.0,-704158110.8,-5.4,3,5
tekno,16209806881.2,-203607878.0,-1.3,24,12
bist30,47591863726.3,-3480032246.6,-7.3,7,19
harz,30255388074.9,-1293011802.7,-4.3,54,41
bist500,84981387961.4,-3851734154.1,-4.5,196,198
enerji,5455923127.7,-162408984.2,-3.0,16,16
bist100,74099740191.0,-5323642437.2,-7.2,35,57
fonlar,1104863923.1,32362339.7,2.9,3,5
fin_sigorta,3172843548.5,798251.3,0.0,5,6
cim_ins,1319803210.9,-40046257.3,-3.0,10,13
bist_100_disi,25827372813.9,188169863.6,0.7,170,153
