tekno,28604115082.4,3728375852.2,13.0,15,20
gyo,9147248819.2,548514870.9,6.0,33,13
banka,46186446064.5,10299057240.4,22.3,3,1
bist30,131649410280.9,15457290515.9,11.7,18,4
harz,53144664900.2,6558620621.2,12.3,49,42
bist500,206047083792.9,16028300896.2,7.8,231,154
enerji,26606167773.0,-1571367525.4,-5.9,18,13
bist100,196412506404.6,16199409987.9,8.2,56,29
fonlar,2026502468.4,898138257.2,44.3,4,5
fin_sigorta,2624247967.9,362402982.8,13.8,9,2
cim_ins,3146126520.3,325294845.0,10.3,15,8
bist_100_disi,51493751574.5,3924750014.2,7.6,189,130
