hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
altny,153902242,-5875216.0,-4.0,-0.55
asels,4960166192,-719698213.0,-15.0,-48.21
reedr,377252847,-10965503.0,-3.0,-0.21
miatk,513379262,37889302.0,7.000000000000001,2.78
sdttr,171366736,-19279424.0,-11.0,-23.51
ingrm,14525012,-1713814.0,-12.0,-43.78
atatp,140326699,-12148237.0,-9.0,-12.72
alctl,36078595,-7752668.0,-21.0,-28.81
karel,28567386,3500039.0,12.0,1.04
aztek,9508250,-1649677.0,-17.0,-0.67
httbt,28681747,-943833.0,-3.0,-1.23
logo,71783270,3955308.0,6.0,7.27
ardyz,128345233,-3972520.0,-3.0,-1.23
indes,128353663,-2379171.0,-2.0,-0.16
mobtl,158867753,11238708.0,7.000000000000001,0.79
penta,26988826,-3570247.0,-13.0,-1.69
netas,15367345,1521825.0,10.0,5.46
arena,61231828,-1683578.0,-3.0,-0.72
escom,124696095,-11343558.0,-9.0,-0.43
papil,87671746,-8253713.0,-9.0,-1.42
forte,382080766,-20615978.0,-5.0,-5.98
link,237094647,-15091329.0,-6.0,-0.34
vbtyz,62602975,-11729859.0,-19.0,-3.69
fonet,534465997,-16256443.0,-3.0,-0.16
mtrks,14436929,-4010814.0,-28.000000000000004,-5.77
edata,177645854,38431474.0,22.0,3.22
kfein,24547699,-1586368.0,-6.0,-0.53
pkart,16837890,-1428161.0,-8.0,-6.4
obase,6868038,-1008199.0,-15.0,-4.83
kront,35441488,-2947589.0,-8.0,-1.71
smart,161702421,-4554648.0,-3.0,-0.89
dgate,56914781,-13817430.0,-24.0,-18.42
despc,15552141,-1969944.0,-13.0,-4.74
manas,594842539,54299106.0,9.0,2.08
odine,651964602,-38761297.0,-6.0,-47.86
patek,268725235,-47141418.0,-18.0,-3.16
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
trgyo,98848651,3934473.0,4.0,3.36
ekgyo,2017024281,-195055516.0,-10.0,-1.88
zrgyo,26048673,-1869996.0,-7.000000000000001,-1.63
srvgy,74538287,5112745.0,7.000000000000001,0.21
rygyo,142536780,-20337531.0,-14.000000000000002,-4.62
isgyo,11916737,-1725865.0,-14.000000000000002,-2.92
basgz,40250402,8090642.0,20.0,10.4
aksgy,68031960,15229170.0,22.0,1.96
ozkgy,773123504,-95315283.0,-12.0,-1.54
dggyo,2515217,-728555.0,-28.999999999999996,-7.92
psgyo,1823582044,33966146.0,2.0,0.05
yggyo,58980241,7531410.0,13.0,25.71
