hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
altny,222896092,-25293462.0,-11.0,-1.78
asels,12602216551,-2339781208.0,-19.0,-66.32
reedr,115616640,19334723.0,17.0,1.11
miatk,362393905,226581604.0,63.0,21.23
sdttr,299080702,-12974163.0,-4.0,-10.97
ingrm,34352545,-2135020.0,-6.0,-25.23
atatp,151343586,-24046045.0,-16.0,-33.29
alctl,50270479,-7158349.0,-14.000000000000002,-20.43
karel,132929756,32750337.0,25.0,2.59
aztek,11640383,-218932.0,-2.0,-0.09
httbt,22299324,-4698836.0,-21.0,-7.95
logo,60230370,-9790233.0,-16.0,-21.96
ardyz,271699696,21644156.0,8.0,5.33
indes,47068408,11916157.0,25.0,2.69
mobtl,28338100,-2468255.0,-9.0,-1.27
penta,21802881,4154462.0,19.0,2.53
netas,45513657,787622.0,2.0,1.08
arena,22793678,-344633.0,-2.0,-0.38
escom,114714626,-18645999.0,-16.0,-0.94
papil,109177450,-14141363.0,-13.0,-1.84
forte,267949169,40421759.0,15.0,15.17
link,120891959,-9500354.0,-8.0,-0.53
vbtyz,60661950,-8374065.0,-14.000000000000002,-4.14
fonet,81574479,-1141266.0,-1.0,-0.07
mtrks,20529146,1215518.0,6.0,1.77
edata,42545685,-1973753.0,-5.0,-0.83
kfein,31871242,772543.0,2.0,0.21
pkart,52024370,9586915.0,18.0,23.47
obase,51384982,-1720349.0,-3.0,-1.38
kront,61272319,5935632.0,10.0,2.42
smart,24434083,915301.0,4.0,0.93
dgate,29254709,5479660.0,19.0,19.42
despc,5789932,97924.0,2.0,0.69
manas,357308821,22721169.0,6.0,1.9
odine,774687842,39447236.0,5.0,101.74
patek,188358901,-12150223.0,-6.0,-1.42
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
trgyo,103008037,1009188.0,1.0,0.98
ekgyo,1994696926,321055435.0,16.0,3.31
zrgyo,17280313,-649463.0,-4.0,-0.66
srvgy,39956232,1693039.0,4.0,0.11
rygyo,30326752,12529617.0,41.0,12.67
isgyo,173454080,-14018440.0,-8.0,-2.16
basgz,9547406,-670442.0,-7.000000000000001,-3.28
aksgy,24318814,-8277153.0,-34.0,-3.24
ozkgy,12189641,-4728993.0,-39.0,-5.37
dggyo,9469878,1906691.0,20.0,7.79
psgyo,378253732,14581020.0,4.0,0.12
yggyo,17345281,-2878615.0,-17.0,-36.64
akmgy,6056276,1453933.0,24.0,58.79
asgyo,59326740,-13834849.0,-23.0,-2.87
hlgyo,189847792,59214794.0,31.0,1.72
adgyo,28321901,-1304810.0,-5.0,-2.36
akfgy,32918853,5119632.0,16.0,0.43
tsgyo,4787810,-420736.0,-9.0,-0.56
surgy,106608219,-17373360.0,-16.0,-11.02
klgyo,30725474,-4091692.0,-13.0,-0.66
algyo,272040462,30624588.0,11.0,0.4
kzbgy,45218044,-1444096.0,-3.0,-0.07
sngyo,41486557,6216754.0,15.0,0.57
vkgyo,22823385,-452361.0,-2.0,-0.05
pekgy,1515883547,-169459729.0,-11.0,-1.64
fzlgy,220920792,-33248380.0,-15.0,-2.02
begyo,22238560,-2070504.0,-9.0,-0.36
segyo,94290091,11507467.0,12.0,0.58
pehol,1936060907,-124866130.0,-6.0,-2.62
nugyo,9172958,2367003.0,26.0,2.36
agyo,1809521,-44126.0,-2.0,-0.19
dzgyo,10998996,-3740926.0,-34.0,-2.77
msgyo,11483565,-2040711.0,-18.0,-1.07
mrgyo,49742582,4980893.0,10.0,0.14
krgyo,11198469,-1127987.0,-10.0,-0.25
ozgyo,22279021,1903959.0,9.0,0.18
kgyo,694538640,-44060268.0,-6.0,-0.44
avgyo,20480892,-4155385.0,-20.0,-3.18
tdgyo,16077685,38831.0,0.0,0.04
atagy,2788875,613550.0,22.0,2.59
idgyo,9603911,-3428773.0,-36.0,-1.63
mhrgy,11809495,-700251.0,-6.0,-0.21
avpgy,36491443,2552478.0,7.000000000000001,3.72
vrgyo,26781202,-1752500.0,-7.000000000000001,-0.13
kzgyo,22058211,341680.0,2.0,0.33
eygyo,35491297,3148068.0,9.0,0.2
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
garan,3140546246,-280834956.0,-9.0,-11.35
isctr,6268999381,-59684013.0,-1.0,-0.13
halkb,1826318947,-300452299.0,-16.0,-6.54
vakbn,1048424542,50860714.0,5.0,1.5
