tekno,12522673407.2,410861571.4,3.3,16,20
gyo,10480702853.2,-550158958.3,-5.2,18,28
banka,19123444598.4,-1264130151.4,-6.6,2,6
bist30,61205740150.9,-75548544.5,-0.1,14,12
harz,23033729533.8,-808054742.0,-3.5,30,64
bist500,109051281243.5,1176971676.6,1.1,204,189
enerji,9557801814.7,1220625328.6,12.8,25,7
bist100,86230141150.3,469488967.6,0.5,45,46
fonlar,100182173.7,-9909902.3,-9.9,3,6
fin_sigorta,1447823776.2,48217659.5,3.3,6,5
cim_ins,2766492063.4,-157554214.6,-5.7,8,15
bist_100_disi,38382407178.4,564555019.9,1.5,168,154
