tekno,12766522880.3,123660704.4,1.0,15,21
gyo,18977077380.6,-759302597.3,-4.0,19,27
banka,17702030743.5,-1200750348.5,-6.8,1,7
bist30,69802285391.9,-4850969360.2,-6.9,7,19
harz,31295881371.3,-898634091.9,-2.9,36,59
bist500,139255622478.6,-6200929598.7,-4.5,130,267
enerji,8253780778.0,3898348.3,0.0,11,21
bist100,112251763283.6,-7111478620.7,-6.3,24,68
fonlar,280856709.7,-45580404.0,-16.2,1,8
fin_sigorta,9708129089.9,-3175293011.8,-32.7,2,9
cim_ins,4196659885.2,-308009902.1,-7.3,1,22
bist_100_disi,45629066138.5,-384563119.5,-0.8,111,215
