tekno,15700400004.1,-1926769566.1,-12.3,17,19
gyo,12067448567.3,-1076415622.5,-8.9,26,20
banka,24236756790.3,442311637.1,1.8,6,2
bist30,76964798294.1,-3197350426.6,-4.2,11,15
harz,37536924166.4,-933598698.3,-2.5,38,57
bist500,126943459454.3,-5733430201.3,-4.5,163,228
enerji,11256774783.1,-777288196.4,-6.9,11,21
bist100,104440637537.4,-4651867024.6,-4.5,31,60
fonlar,1219381323.7,-357512351.7,-29.3,2,8
fin_sigorta,1891456298.9,93687171.7,5.0,5,6
cim_ins,2041108693.6,-53941027.1,-2.6,5,18
bist_100_disi,47530362342.2,-1545064966.6,-3.3,141,180
