banka,57742825759.2,8363858442.5,14.5,3,1
tekno,22572655062.5,-1327719921.3,-5.9,19,17
gyo,12824774529.8,408295560.7,3.2,23,23
bist30,138443778899.1,13663683539.1,9.9,19,2
harz,31333070385.0,-128680067.8,-0.4,48,47
bist500,187987098730.3,11445029809.4,6.1,228,162
enerji,9645492761.0,634521373.0,6.6,18,14
bist100,177406685525.0,16038280897.4,9.0,60,27
fonlar,1022701289.3,292342487.4,28.6,4,5
fin_sigorta,3371725363.5,88189446.5,2.6,6,5
cim_ins,6466130111.3,361846312.8,5.6,14,8
bist_100_disi,48619838595.7,433886052.3,0.9,179,144
