tekno,9577043037.9,547667119.1,5.7,11,25
gyo,10125826765.3,3357118.5,0.0,19,25
banka,13180179257.1,-242233409.6,-1.8,2,6
bist30,58284277784.1,5849065671.7,10.0,18,6
harz,20288726770.2,591220090.5,2.9,43,52
bist500,111092506966.8,3016462149.4,2.7,162,231
enerji,9010101640.5,-409566448.2,-4.5,10,22
bist100,87732000132.8,5638155625.6,6.4,46,43
fonlar,78083844.5,-24590782.0,-31.5,1,7
fin_sigorta,2793394589.9,252644799.6,9.0,8,3
cim_ins,5032263008.4,-218794443.4,-4.3,6,17
bist_100_disi,41149114438.5,-393201342.9,-1.0,124,200
