hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
altny,662992799,-59577635.0,-9.0,-6.95
asels,6185930469,1293792401.0,21.0,38.25
reedr,349817340,-15093811.0,-4.0,-0.46
miatk,1585942970,-28644474.0,-2.0,-0.77
sdttr,740715546,47938072.0,6.0,12.57
ingrm,32110870,-1460176.0,-5.0,-19.5
atatp,308672289,82677543.0,27.0,35.72
alctl,57383269,-9263958.0,-16.0,-18.81
karel,451910597,103696796.0,23.0,2.36
aztek,55099284,2280351.0,4.0,1.93
httbt,158799662,-20285458.0,-13.0,-6.57
logo,138080835,20827812.0,15.0,27.83
ardyz,463542897,7091997.0,2.0,0.47
indes,39943935,-2708985.0,-7.000000000000001,-0.56
mobtl,82035722,-2475915.0,-3.0,-0.25
penta,56595867,-2596354.0,-5.0,-0.79
netas,428475165,-20650470.0,-5.0,-4.25
arena,68536047,-805116.0,-1.0,-0.43
escom,86931185,-5534691.0,-6.0,-0.22
papil,736179956,-201208543.0,-27.0,-5.55
forte,66735330,-17170676.0,-26.0,-20.39
link,162673804,6106968.0,4.0,25.55
vbtyz,47998981,-5829013.0,-12.0,-2.84
fonet,310720298,82483687.0,27.0,4.51
mtrks,37103396,-8461161.0,-23.0,-5.59
edata,52005126,502318.0,1.0,0.05
kfein,136584022,-17977945.0,-13.0,-1.48
pkart,21633571,-5585001.0,-26.0,-21.12
obase,13930823,-1982869.0,-14.000000000000002,-6.08
kront,38930550,-4015886.0,-10.0,-1.5
smart,41387092,707262.0,2.0,0.48
dgate,40613832,-4642308.0,-11.0,-10.32
despc,20336661,776164.0,4.0,2.23
manas,48172770,-6044555.0,-13.0,-1.16
odine,162182286,-9094859.0,-6.0,-8.19
patek,1517927426,2236726.0,0.0,0.04
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
trgyo,193486155,-19757586.0,-10.0,-7.25
ekgyo,2082363546,-89367381.0,-4.0,-0.91
zrgyo,118297183,14684908.0,12.0,2.98
srvgy,169555457,-14326086.0,-8.0,-0.32
rygyo,78718864,-4326606.0,-5.0,-1.28
isgyo,181342800,-12129086.0,-7.000000000000001,-1.38
basgz,28889871,-2015877.0,-7.000000000000001,-2.47
aksgy,105760952,-19958560.0,-19.0,-1.46
ozkgy,61266707,5153100.0,8.0,1.16
dggyo,3823274,-771660.0,-20.0,-6.92
psgyo,855723920,-192601223.0,-23.0,-0.66
yggyo,7123488,3924967.0,55.00000000000001,53.67
akmgy,11402186,1373259.0,12.0,27.88
asgyo,87935625,-17389688.0,-20.0,-2.51
hlgyo,240649762,2410363.0,1.0,0.04
adgyo,28376036,-649358.0,-2.0,-1.03
akfgy,111027729,-1103623.0,-1.0,-0.03
tsgyo,71480394,323632.0,0.0,0.04
surgy,130309704,-20525139.0,-16.0,-10.13
klgyo,67940487,5780705.0,9.0,0.56
algyo,53935552,-3117001.0,-6.0,-1.31
kzbgy,240718232,-32338172.0,-13.0,-1.83
sngyo,175413391,16392143.0,9.0,0.45
vkgyo,193652796,-23612693.0,-12.0,-0.34
pekgy,3442031222,-302055095.0,-9.0,-0.83
fzlgy,90443613,11010532.0,12.0,1.55
begyo,179295246,-14802946.0,-8.0,-0.9
segyo,166596570,-1783618.0,-1.0,-0.06
tehol,4314880773,-527715007.0,-12.0,-3.64
nugyo,69719144,-12690085.0,-18.0,-2.21
agyo,7732638,-3386181.0,-44.0,-3.52
dzgyo,73709538,-5238224.0,-7.000000000000001,-0.55
msgyo,48683680,5752433.0,12.0,0.74
mrgyo,184212700,9066528.0,5.0,0.14
krgyo,92289096,-5331121.0,-6.0,-0.21
ozgyo,32857549,-2504052.0,-8.0,-0.64
kgyo,20872486,416339.0,2.0,0.07
ygyo,6533515,0.0,0.0,0.0
avgyo,10658228,-1120797.0,-11.0,-1.5
tdgyo,23311512,6559195.0,28.000000000000004,4.95
atagy,17295593,-3150684.0,-18.0,-2.67
idgyo,13823186,-1619631.0,-12.0,-0.52
mhrgy,56183490,17633618.0,31.0,1.96
avpgy,91131730,18643829.0,20.0,13.18
vrgyo,136834753,-26206236.0,-19.0,-0.69
kzgyo,32331588,-6241788.0,-19.0,-4.99
eygyo,202480025,-45449325.0,-22.0,-0.94
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
garan,2336436361,387774309.0,17.0,24.71
isctr,5538313753,356080854.0,6.0,0.98
halkb,838371339,9992965.0,1.0,0.34
vakbn,880068469,109135672.0,12.0,3.7
akbnk,4799398078,369412713.0,8.0,5.37
skbnk,2364187970,219958214.0,9.0,0.72
albrk,287609572,59791464.0,21.0,1.81
ykbnk,5671540176,682156394.0,12.0,4.11
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
alark,389758516,-56479312.0,-14.000000000000002,-13.44
arclk,286169687,-2770866.0,-1.0,-1.39
asels,6185930469,1293792401.0,21.0,38.25
