hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
altny,129885602,2816833.0,2.0,1.34
asels,3962590092,-689365541.0,-17.0,-31.48
reedr,329434174,-89664633.0,-27.0,-2.7
miatk,545908126,-15113914.0,-3.0,-1.04
sdttr,55526911,-4953785.0,-9.0,-15.81
ingrm,8692804,-309922.0,-4.0,-14.6
atatp,592415790,-54014325.0,-9.0,-13.89
alctl,69722006,2654378.0,4.0,4.2
karel,186926219,-18505918.0,-10.0,-1.05
aztek,27013185,-1958424.0,-7.000000000000001,-3.24
httbt,40550145,-4451971.0,-11.0,-5.13
logo,58969172,-1361086.0,-2.0,-3.73
ardyz,154841937,44211250.0,28.999999999999996,7.68
indes,30011053,1627103.0,5.0,0.42
mobtl,38796057,-5753909.0,-15.0,-1.08
penta,27826764,-872542.0,-3.0,-0.44
netas,36681633,-2819979.0,-8.0,-4.9
arena,16966164,-485777.0,-3.0,-0.76
escom,93724675,3780625.0,4.0,0.13
papil,117095215,-4612031.0,-4.0,-0.63
forte,124143349,7392665.0,6.0,4.5
link,815875688,-144920144.0,-18.0,-47.57
vbtyz,20631033,-1647125.0,-8.0,-1.37
fonet,106236367,3946280.0,4.0,0.11
mtrks,20846218,-1221798.0,-6.0,-1.42
edata,52209511,-4326681.0,-8.0,-0.47
kfein,30381408,2755742.0,9.0,0.84
pkart,9968366,1317315.0,13.0,9.79
obase,7150104,779941.0,11.0,3.92
kront,32725918,-4367863.0,-13.0,-2.15
smart,9895701,-887900.0,-9.0,-2.15
dgate,24472346,-6293987.0,-26.0,-19.27
despc,15423361,-805642.0,-5.0,-2.6
manas,572252884,63790770.0,11.0,1.43
odine,382315586,-1787943.0,-0.0,-1.35
patek,344826002,-57561773.0,-17.0,-4.66
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
garan,2465542381,107572570.0,4.0,5.66
isctr,4588251150,-43562397.0,-1.0,-0.12
halkb,1297466633,191150237.0,15.0,4.02
vakbn,1561773641,176476262.0,11.0,2.99
akbnk,4502862303,-205377476.0,-5.0,-2.68
skbnk,331826503,23117690.0,7.000000000000001,0.59
albrk,72313963,9483983.0,13.0,1.02
ykbnk,3831572733,-125977935.0,-3.0,-1.06
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
alark,758198913,46553668.0,6.0,5.47
arclk,335647118,18554172.0,6.0,5.76
asels,3962590092,-689365541.0,-17.0,-31.48
astor,1338052280,-57734947.0,-4.0,-3.96
bimas,2534545247,-255864310.0,-10.0,-56.31
ekgyo,2758286466,136115724.0,5.0,0.9
enkai,770599528,7271501.0,1.0,0.7
eregl,3827304433,-209085624.0,-5.0,-1.34
froto,1020948876,-5347837.0,-1.0,-0.49
gubrf,1136207467,80321263.0,7.000000000000001,22.44
hekts,451026066,-44659035.0,-10.0,-0.32
kchol,3935391328,-266922516.0,-7.000000000000001,-11.2
kozal,12921635672,342579692.0,3.0,0.86
kozaa,2837701605,85987393.0,3.0,2.98
krdmd,2390427242,155435052.0,7.000000000000001,1.55
odas,214860356,-9514248.0,-4.0,-0.24
petkm,802702960,164588784.0,21.0,3.39
pgsus,3382543827,220887174.0,7.000000000000001,13.4
sahol,1993591933,-153461071.0,-8.0,-5.84
sasa,2507495005,-435116743.0,-17.0,-0.51
sise,981361556,74966945.0,8.0,2.71
tavhl,410786477,1115817.0,0.0,0.72
tcell,1684526460,-49978951.0,-3.0,-2.84
thyao,9507497396,286672832.0,3.0,8.2
toaso,1370004530,112196265.0,8.0,19.36
tuprs,4186558483,590117048.0,14.000000000000002,27.83
