hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
altny,650822254,20630092.0,3.0,0.59
asels,12825282922,1055094358.0,8.0,33.2
reedr,63305589,-4065956.0,-6.0,-0.39
miatk,280459194,-2821828.0,-1.0,-0.3
sdttr,534006508,27042838.0,5.0,1.26
ingrm,15324724,2316736.0,15.0,59.32
atatp,444224179,46821772.0,11.0,33.52
alctl,62729161,-7910883.0,-13.0,-15.41
karel,91244388,8376378.0,9.0,0.81
aztek,21107864,1640479.0,8.0,0.3
httbt,30233603,-721598.0,-2.0,-0.88
logo,59464161,11723357.0,20.0,26.99
ardyz,328771284,24421009.0,7.000000000000001,6.77
indes,59758196,9619523.0,16.0,1.93
mobtl,75280482,10379368.0,14.000000000000002,1.8
penta,82894968,8662919.0,10.0,1.45
netas,370378002,20150130.0,5.0,5.21
arena,23158356,3782229.0,16.0,3.57
escom,125336231,15017775.0,12.0,0.68
papil,113222746,13473837.0,12.0,1.56
forte,242186447,10685646.0,4.0,5.58
link,99110587,6406443.0,6.0,0.37
vbtyz,86384542,2052687.0,2.0,0.9
fonet,67242179,2649888.0,4.0,0.21
mtrks,139406040,-17844301.0,-13.0,-4.54
edata,85652304,-3363368.0,-4.0,-0.76
kfein,31184864,6150520.0,20.0,1.64
pkart,73572425,2397080.0,3.0,4.41
obase,45509416,4806137.0,11.0,3.98
kront,45546213,6672238.0,15.0,3.8
smart,22497905,5546805.0,25.0,6.17
dgate,15057993,1573088.0,10.0,10.59
despc,20447896,-655484.0,-3.0,-1.35
manas,442644402,103746846.0,23.0,7.8
odine,1396705021,-60714457.0,-4.0,-78.06
patek,459234572,41525488.0,9.0,2.0
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
trgyo,124950771,-6084653.0,-5.0,-4.76
ekgyo,1796458513,-2636923.0,-0.0,-0.03
zrgyo,11698103,3081772.0,26.0,5.17
srvgy,31492052,-1686250.0,-5.0,-0.14
rygyo,116966451,47420291.0,41.0,18.49
isgyo,32019931,1317900.0,4.0,1.16
basgz,12080821,597236.0,5.0,2.2
aksgy,37220104,-12662562.0,-34.0,-3.47
ozkgy,71738602,-8301382.0,-12.0,-1.61
dggyo,2697647,-55679.0,-2.0,-0.69
psgyo,228641789,43644315.0,19.0,0.64
yggyo,27867746,3175987.0,11.0,25.87
akmgy,8358815,394248.0,5.0,12.97
asgyo,29962736,-3313908.0,-11.0,-1.24
hlgyo,111138145,-4583724.0,-4.0,-0.19
adgyo,52877079,3387977.0,6.0,3.93
akfgy,126157724,-17013169.0,-13.0,-0.35
tsgyo,41548010,-3143933.0,-8.0,-0.47
surgy,83973934,-8811272.0,-10.0,-3.49
klgyo,63382985,2062114.0,3.0,0.17
algyo,71577512,13922688.0,19.0,0.72
kzbgy,39424560,-245359.0,-1.0,-0.01
sngyo,38534225,1001659.0,3.0,0.09
vkgyo,35556796,-3248087.0,-9.0,-0.18
pekgy,3318317743,-549212567.0,-17.0,-2.63
fzlgy,111158641,-3637642.0,-3.0,-0.33
begyo,10697574,2199111.0,21.0,0.75
segyo,10165562,1300346.0,13.0,0.49
pehol,1032619123,-196247468.0,-19.0,-6.4
nugyo,15222067,-528832.0,-3.0,-0.32
agyo,4694218,-1698524.0,-36.0,-2.73
dzgyo,6326661,1775842.0,28.000000000000004,2.05
msgyo,8264931,1395843.0,17.0,0.97
mrgyo,233826863,50137771.0,21.0,0.32
krgyo,98945288,7121073.0,7.000000000000001,0.23
ozgyo,54938090,-3394735.0,-6.0,-0.13
kgyo,113762441,-1780924.0,-2.0,-0.2
avgyo,44897797,-4537697.0,-10.0,-1.55
tdgyo,8361676,-1990419.0,-24.0,-3.93
atagy,1208122,383030.0,32.0,3.26
idgyo,4227288,-346563.0,-8.0,-0.25
mhrgy,6822879,1567547.0,23.0,0.77
avpgy,35283735,6722015.0,19.0,10.47
vrgyo,10410526,-934665.0,-9.0,-0.16
kzgyo,33022678,5541708.0,17.0,3.36
eygyo,17049012,3405649.0,20.0,0.54
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
garan,5064770492,140333027.0,3.0,3.71
isctr,8948362282,-591992776.0,-7.000000000000001,-0.85
halkb,247607481,0.0,0.0,0.0
vakbn,2439975600,-102338849.0,-4.0,-1.36
akbnk,9899404092,-62520364.0,-1.0,-0.46
skbnk,723386212,86405137.0,12.0,0.76
albrk,89532160,-16060969.0,-18.0,-1.65
ykbnk,8320812556,-17667276.0,-0.0,-0.08
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
alark,495695792,59952830.0,12.0,13.32
arclk,149298858,12845599.0,9.0,8.05
asels,12825282922,1055094358.0,8.0,33.2
astor,16049159506,1065517148.0,7.000000000000001,23.24
bimas,3485878901,61409226.0,2.0,7.32
ekgyo,1796458513,-2636923.0,-0.0,-0.03
enkai,1175640366,-32480002.0,-3.0,-2.42
eregl,5633405366,-652723476.0,-12.0,-4.49
froto,1455596898,-105699715.0,-7.000000000000001,-5.73
gubrf,1327587787,232557306.0,18.0,85.75
hekts,551692305,11939457.0,2.0,0.06
kchol,5204653670,354433462.0,7.000000000000001,14.63
trmet,1002646226,124226639.0,12.0,17.83
tralt,5583553886,-435440124.0,-8.0,-4.26
krdmd,2740906883,496239646.0,18.0,8.43
odas,204630064,-3803689.0,-2.0,-0.13
petkm,920124319,-13191425.0,-1.0,-0.29
pgsus,1495508339,-114055217.0,-8.0,-11.58
sahol,2484205315,102091871.0,4.0,3.86
sasa,6264602178,588551376.0,9.0,0.22
sise,1256756870,-81780491.0,-7.000000000000001,-2.61
tavhl,869373716,-30038624.0,-3.0,-9.76
tcell,4595069098,-37747548.0,-1.0,-0.85
thyao,16882807726,-2701327752.0,-16.0,-48.97
toaso,715208594,32055565.0,4.0,12.21
tuprs,8093364560,-80864220.0,-1.0,-3.83
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
tezol,31632691,-6962495.0,-22.0,-2.13
a1cap,53485007,6367251.0,12.0,1.0
adgyo,52877079,3387977.0,6.0,3.93
agrot,280728759,-27466872.0,-10.0,-0.21
ahgaz,242465671,5097384.0,2.0,0.77
akfye,99172322,5297952.0,5.0,1.24
alfas,63668747,3784406.0,6.0,2.49
asgyo,29962736,-3313908.0,-11.0,-1.24
atakp,31024946,-626534.0,-2.0,-0.95
astor,16049159506,1065517148.0,7.000000000000001,23.24
aztek,21107864,1640479.0,8.0,0.3
barma,15062416,0.0,0.0,0.0
begyo,10697574,2199111.0,21.0,0.75
bieny,128928641,-19231517.0,-15.0,-3.31
bigch,34638167,4272217.0,12.0,0.77
binho,297596870,67124653.0,23.0,2.5
bmstl,83441449,4144528.0,5.0,2.2
borls,56125869,-2827973.0,-5.0,-0.23
brkvy,69669295,-14220083.0,-20.0,-17.22
bvsan,47237510,-10817597.0,-23.0,-24.3
bydnr,15805376,-1317829.0,-8.0,-3.2
cates,273734355,26604458.0,10.0,6.35
conse,15069373,323368.0,2.0,0.05
cvkmd,386825981,9001164.0,2.0,0.37
cwene,1379001605,266324232.0,19.0,7.02
dapgm,1065620735,-263178067.0,-25.0,-2.08
dmrgd,236123495,-25513158.0,-11.0,-1.29
dofer,10792843,-768930.0,-7.000000000000001,-2.09
ebebk,33720500,-2384306.0,-7.000000000000001,-5.97
ekos,63518024,-2245412.0,-4.0,-0.2
eksun,52855636,6581494.0,12.0,0.8
enery,316679052,10482979.0,3.0,0.32
ensri,142761338,32913611.0,23.0,1.41
eupwr,1342125824,142200042.0,11.0,10.96
euren,55516754,-1380117.0,-2.0,-0.1
eygyo,17049012,3405649.0,20.0,0.54
forte,242186447,10685646.0,4.0,5.58
fzlgy,111158641,-3637642.0,-3.0,-0.33
gipta,1561878730,-197098583.0,-13.0,-12.34
goknr,71851448,-5330937.0,-7.000000000000001,-1.31
grsel,48251832,3013192.0,6.0,19.83
gznmi,79588483,-6948797.0,-9.0,-4.95
hatsn,707570773,44456919.0,6.0,4.94
hktm,214111825,5054985.0,2.0,0.33
httbt,30233603,-721598.0,-2.0,-0.88
imasm,25623736,-200568.0,-1.0,-0.02
inves,61460435,15629662.0,25.0,218.38
izenr,168204100,-23003790.0,-14.000000000000002,-1.14
kayse,47228125,5530673.0,12.0,0.49
kcaer,253987369,31054020.0,12.0,2.02
klrho,160170465,-12560278.0,-8.0,-5.16
klser,23166387,-1217422.0,-5.0,-1.31
klsyn,16240012,1942866.0,12.0,1.89
kmpur,35981607,-1496635.0,-4.0,-0.83
kopol,93645496,-24416996.0,-26.0,-1.5
krpls,19963620,-4194573.0,-21.0,-2.22
ktlev,4089410543,280946922.0,7.000000000000001,4.45
kzgyo,33022678,5541708.0,17.0,3.36
lider,796657623,-29233865.0,-4.0,-1.19
macko,38533672,-5957294.0,-15.0,-5.56
makim,8362391,-1169842.0,-14.000000000000002,-2.33
marbl,22206002,1374536.0,6.0,0.79
mekag,12431803,234512.0,2.0,0.06
mhrgy,6822879,1567547.0,23.0,0.77
obase,45509416,4806137.0,11.0,3.98
ofsym,59038750,-3661540.0,-6.0,-3.98
oncsm,194837063,-119731063.0,-61.0,-160.62
ozsub,139543229,-34059504.0,-24.0,-10.7
paseu,3731937989,40568749.0,1.0,2.73
pcilt,62288180,-13471728.0,-22.0,-7.62
pltur,92803604,-2432945.0,-3.0,-0.56
pnlsn,43935158,-10258691.0,-23.0,-10.15
prdgs,55762024,4635631.0,8.0,0.66
psgyo,228641789,43644315.0,19.0,0.64
reedr,63305589,-4065956.0,-6.0,-0.39
rnpol,8988571,-257358.0,-3.0,-0.08
rubns,26932224,-3448360.0,-13.0,-4.12
