hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
altny,134926649,15168682.0,11.0,6.93
asels,2691697588,-181474877.0,-7.000000000000001,-12.49
reedr,122485025,-2753089.0,-2.0,-0.17
miatk,386479900,38783474.0,10.0,3.56
sdttr,88334761,2819869.0,3.0,5.69
ingrm,10213270,-121244.0,-1.0,-4.77
atatp,548208041,16634835.0,3.0,4.92
alctl,39665809,4584245.0,12.0,12.5
karel,45515773,5397674.0,12.0,1.07
aztek,105983170,4922349.0,5.0,0.21
httbt,75068657,-11884892.0,-16.0,-6.88
logo,58785747,-1858622.0,-3.0,-4.93
ardyz,705526196,31250929.0,4.0,1.58
indes,39753093,-4571457.0,-11.0,-0.84
mobtl,77252036,17939994.0,23.0,1.9
penta,35666640,699670.0,2.0,0.27
netas,45310052,5499099.0,12.0,7.76
arena,41961530,699525.0,2.0,0.46
escom,61166926,7737132.0,13.0,0.39
papil,104968912,-7821681.0,-7.000000000000001,-1.16
forte,144071651,17332181.0,12.0,9.88
link,609306446,-48169886.0,-8.0,-19.88
vbtyz,21154835,2740994.0,13.0,2.03
fonet,58686804,1608013.0,3.0,0.08
mtrks,24450120,-4513879.0,-18.0,-4.64
edata,13339445,857852.0,6.0,0.34
kfein,26288444,-5028784.0,-19.0,-1.74
pkart,3363529,-787115.0,-23.0,-16.64
obase,35770473,-3286967.0,-9.0,-3.21
kront,14256612,-3888907.0,-27.0,-3.71
smart,43490692,-472416.0,-1.0,-0.26
dgate,15185343,283382.0,2.0,1.24
despc,14447928,-1808674.0,-13.0,-5.97
manas,226915997,-35519381.0,-16.0,-1.46
odine,301394282,-13274024.0,-4.0,-11.36
patek,550938088,27368101.0,5.0,1.22
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
trgyo,181034032,30844782.0,17.0,12.55
ekgyo,3081004725,-349231416.0,-11.0,-2.42
zrgyo,21037914,4347265.0,21.0,4.7
srvgy,113331279,-9810303.0,-9.0,-0.3
rygyo,45347814,10996741.0,24.0,5.13
isgyo,123054073,77385370.0,63.0,12.22
basgz,15228066,1993778.0,13.0,5.38
aksgy,41452691,-6463726.0,-16.0,-1.17
ozkgy,56453866,-17663338.0,-31.0,-4.76
dggyo,1641315,78084.0,5.0,1.48
psgyo,339896268,-21352088.0,-6.0,-0.17
yggyo,8087041,8574.0,0.0,0.14
akmgy,2788009,-281757.0,-10.0,-20.75
asgyo,18550324,107370.0,1.0,0.06
hlgyo,273012321,-87870955.0,-32.0,-1.27
adgyo,20041261,-2992888.0,-15.0,-6.87
akfgy,47512116,3813373.0,8.0,0.22
tsgyo,22228472,-3200941.0,-14.000000000000002,-1.06
surgy,121308123,-19804989.0,-16.0,-8.07
klgyo,65914126,-4567581.0,-7.000000000000001,-0.45
algyo,83446313,7968535.0,10.0,2.83
kzbgy,138605853,-6714627.0,-5.0,-0.56
sngyo,154962896,-10358226.0,-7.000000000000001,-0.33
vkgyo,95647298,-15113484.0,-16.0,-0.43
pekgy,5087642174,326839205.0,6.0,0.71
fzlgy,96743397,-6310807.0,-7.000000000000001,-0.79
begyo,53860073,643968.0,1.0,0.06
segyo,128777236,-17271490.0,-13.0,-0.79
pehol,4067275359,288304013.0,7.000000000000001,2.23
nugyo,14442877,-1194883.0,-8.0,-0.75
agyo,1480989,-167641.0,-11.0,-0.8
dzgyo,33070859,2283530.0,7.000000000000001,0.5
msgyo,8692432,-1126789.0,-13.0,-0.69
mrgyo,54101630,-1744055.0,-3.0,-0.09
krgyo,15538884,448033.0,3.0,0.09
ozgyo,48536491,12970669.0,27.0,0.83
kgyo,27717140,2244649.0,8.0,0.37
ygyo,3920738,0.0,0.0,0.0
avgyo,13992770,-1763612.0,-13.0,-1.34
tdgyo,13566027,2534807.0,19.0,5.85
atagy,2792977,86062.0,3.0,0.43
idgyo,2487887,-584809.0,-24.0,-0.72
mhrgy,11284307,-1787715.0,-16.0,-0.57
avpgy,20817834,1178112.0,6.0,3.12
vrgyo,145006172,16473621.0,11.0,0.32
kzgyo,12739294,578829.0,5.0,1.08
eygyo,23772491,7012522.0,28.999999999999996,1.13
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
garan,5453602882,-504439620.0,-9.0,-13.01
isctr,9270380273,-1600841135.0,-17.0,-2.38
halkb,5824976460,-454659289.0,-8.0,-3.13
vakbn,4599311980,31884163.0,1.0,0.22
akbnk,10054945749,-1701801740.0,-17.0,-11.06
skbnk,470846773,-106780231.0,-23.0,-1.88
albrk,192296424,-648768.0,-0.0,-0.03
ykbnk,8397079334,-1138510067.0,-14.000000000000002,-4.89
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
alark,617421111,18555811.0,3.0,2.86
arclk,298073842,-27773619.0,-9.0,-9.81
asels,2691697588,-181474877.0,-7.000000000000001,-12.49
astor,2748238911,292839357.0,11.0,10.49
bimas,3809974014,-357814174.0,-9.0,-49.77
ekgyo,3081004725,-349231416.0,-11.0,-2.42
enkai,643611821,40160789.0,6.0,5.02
eregl,2477803256,-212756183.0,-9.0,-2.05
froto,1246001583,-110935488.0,-9.0,-8.04
gubrf,858995927,83481265.0,10.0,29.98
hekts,202996471,6034461.0,3.0,0.09
kchol,4694263357,-463516632.0,-10.0,-16.94
trmet,1149127592,122110051.0,11.0,10.21
tralt,5237056918,1263079248.0,24.0,8.79
krdmd,820577690,-71564386.0,-9.0,-2.22
odas,132892679,-13054484.0,-10.0,-0.53
petkm,718150375,-47112426.0,-7.000000000000001,-1.13
pgsus,4194560660,-523846175.0,-12.0,-25.1
sahol,2507968188,-230004813.0,-9.0,-7.75
sasa,2880878883,-345593401.0,-12.0,-0.35
sise,1248832431,-60641303.0,-5.0,-1.8
tavhl,704604498,20860846.0,3.0,8.51
tcell,1912742619,172720315.0,9.0,8.86
thyao,8719651630,-329240204.0,-4.0,-10.31
toaso,790955900,12521187.0,2.0,3.65
tuprs,3104188646,215561645.0,7.000000000000001,13.75
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
tezol,19268404,-2221440.0,-12.0,-1.42
a1cap,100019484,11210532.0,11.0,1.39
adgyo,20041261,-2992888.0,-15.0,-6.87
agrot,49660938,919307.0,2.0,0.13
ahgaz,94044986,-22312520.0,-24.0,-6.06
akfye,29842663,-3993649.0,-13.0,-2.28
alfas,44153422,-4808776.0,-11.0,-4.72
asgyo,18550324,107370.0,1.0,0.06
atakp,30504686,623390.0,2.0,1.07
astor,2748238911,292839357.0,11.0,10.49
aztek,105983170,4922349.0,5.0,0.21
barma,144602472,25817033.0,18.0,5.42
begyo,53860073,643968.0,1.0,0.06
bieny,59659487,-3136194.0,-5.0,-1.51
bigch,138136139,20311117.0,15.0,9.31
binho,228038153,-34396464.0,-15.0,-1.5
bmstl,352777876,15450309.0,4.0,5.48
borls,243838017,12616957.0,5.0,0.28
brkvy,62563701,3818554.0,6.0,5.3
bvsan,118013556,3412030.0,3.0,3.02
bydnr,24845612,6222008.0,25.0,6.61
cates,74943014,-936519.0,-1.0,-0.46
conse,49818250,-14507699.0,-28.999999999999996,-0.91
cvkmd,451591130,2719405.0,1.0,0.11
cwene,1132632925,-6188888.0,-1.0,-0.15
dapgm,73214733,90567.0,0.0,0.01
dmrgd,90598923,17592733.0,19.0,4.73
dofer,176237981,-14627554.0,-8.0,-4.55
ebebk,21976173,-3921324.0,-18.0,-9.93
ekos,79488148,1978743.0,2.0,0.67
eksun,11192686,1448272.0,13.0,0.72
enery,109672664,-5462548.0,-5.0,-0.51
ensri,201871482,9301271.0,5.0,3.06
eupwr,227512039,-8569466.0,-4.0,-1.17
euren,135169561,10664869.0,8.0,0.48
eygyo,23772491,7012522.0,28.999999999999996,1.13
forte,144071651,17332181.0,12.0,9.88
fzlgy,96743397,-6310807.0,-7.000000000000001,-0.79
gipta,105498671,-16089514.0,-15.0,-9.78
goknr,30783770,882210.0,3.0,0.59
grsel,133931964,11636422.0,9.0,27.14
gznmi,738064432,-56313076.0,-8.0,-6.41
hatsn,75270353,-20618230.0,-27.0,-11.66
hktm,25922813,-875005.0,-3.0,-0.41
httbt,75068657,-11884892.0,-16.0,-6.88
imasm,211525232,-22209423.0,-10.0,-0.46
inves,446754858,-11685550.0,-3.0,-7.69
izenr,229994971,-3454797.0,-2.0,-0.15
kayse,50031617,-63609.0,-0.0,-0.02
kcaer,91025947,-3456826.0,-4.0,-0.39
klrho,188172136,4000027.0,2.0,3.6
klser,11614609,281671.0,2.0,0.68
klsyn,15983223,251821.0,2.0,0.08
kmpur,43912772,5880601.0,13.0,2.19
kopol,40373577,-1182347.0,-3.0,-0.16
krpls,16420194,1612645.0,10.0,0.77
ktlev,1345493942,177501630.0,13.0,2.4
kzgyo,12739294,578829.0,5.0,1.08
lider,194669879,17536897.0,9.0,4.53
macko,17500601,936083.0,5.0,2.29
makim,19198134,4134458.0,22.0,3.78
marbl,19294879,210827.0,1.0,0.14
mekag,35165931,4424772.0,13.0,0.5
mhrgy,11284307,-1787715.0,-16.0,-0.57
obase,35770473,-3286967.0,-9.0,-3.21
ofsym,38287249,-3172912.0,-8.0,-4.81
oncsm,381452772,17008220.0,4.0,12.58
ozsub,50535102,7021788.0,14.000000000000002,2.75
paseu,356949331,18482022.0,5.0,6.86
pcilt,52135661,-2480784.0,-5.0,-1.16
pltur,42770490,392822.0,1.0,0.19
pnlsn,9711033,-1602603.0,-17.0,-6.5
prdgs,21770248,-162055.0,-1.0,-0.05
psgyo,339896268,-21352088.0,-6.0,-0.17
reedr,122485025,-2753089.0,-2.0,-0.17
rnpol,20656442,-5191168.0,-25.0,-12.76
rubns,8329315,-324002.0,-4.0,-0.76
