hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
altny,420518940,7756005.0,2.0,0.29
asels,13023625452,-329021128.0,-3.0,-9.79
reedr,65247697,4378418.0,7.000000000000001,0.4
miatk,684196099,-31198276.0,-5.0,-1.49
sdttr,191586722,-12605106.0,-7.000000000000001,-16.52
ingrm,18487862,1887187.0,10.0,40.75
atatp,467383018,24669483.0,5.0,15.3
alctl,92283850,14930.0,0.0,0.02
karel,113096780,-14345336.0,-13.0,-1.28
aztek,34255593,-3356362.0,-10.0,-0.45
httbt,14135382,870260.0,6.0,2.29
logo,67484491,2164874.0,3.0,4.38
ardyz,1600569868,-183958376.0,-11.0,-10.4
indes,76963693,5372817.0,7.000000000000001,0.74
mobtl,92282446,-20844173.0,-23.0,-3.19
penta,20962912,-2059430.0,-10.0,-1.28
netas,34803904,0.0,0.0,0.0
arena,20191524,2115641.0,10.0,2.21
escom,168790748,10392744.0,6.0,0.38
papil,65190143,-3895290.0,-6.0,-0.73
forte,329260102,-7395227.0,-2.0,-3.18
link,101262001,-2449718.0,-2.0,-0.14
vbtyz,162752114,-5503780.0,-3.0,-1.13
fonet,157345757,18285187.0,12.0,0.62
mtrks,37159089,-6778347.0,-18.0,-5.85
edata,278674465,-38462455.0,-14.000000000000002,-2.81
kfein,82860817,9105655.0,11.0,0.97
pkart,101132478,2470051.0,2.0,3.12
obase,16922370,-2367674.0,-14.000000000000002,-5.49
kront,56555222,-1124840.0,-2.0,-0.56
smart,51072054,1794751.0,4.0,0.9
dgate,98581274,7857662.0,8.0,8.51
despc,17499518,3030685.0,17.0,6.9
manas,622146494,236272174.0,38.0,12.87
odine,920009585,-129890645.0,-14.000000000000002,-451.42
patek,151750404,4874798.0,3.0,0.64
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
trgyo,104649977,-18274087.0,-17.0,-16.12
ekgyo,2655789981,235306281.0,9.0,1.64
zrgyo,11754813,2905526.0,25.0,4.9
srvgy,22012411,222790.0,1.0,0.03
rygyo,150066885,21251836.0,14.000000000000002,5.77
isgyo,90281391,-11284972.0,-12.0,-3.39
basgz,8390315,-32089.0,-0.0,-0.16
aksgy,34636795,3794957.0,11.0,1.07
ozkgy,32649555,-5170046.0,-16.0,-1.98
dggyo,8058374,-1950509.0,-24.0,-8.7
psgyo,262483325,-13190243.0,-5.0,-0.18
yggyo,38276251,-10741198.0,-28.000000000000004,-66.42
akmgy,12403571,-264686.0,-2.0,-5.88
asgyo,22326881,1404414.0,6.0,0.7
hlgyo,154986894,-28523151.0,-18.0,-0.8
adgyo,93163676,18658925.0,20.0,11.56
akfgy,36040681,-5216517.0,-14.000000000000002,-0.38
tsgyo,11941886,-1735291.0,-15.0,-0.84
surgy,837959959,-80911990.0,-10.0,-3.51
klgyo,40963333,-1061416.0,-3.0,-0.11
algyo,102567891,481012.0,0.0,0.02
kzbgy,56223610,1377201.0,2.0,0.05
sngyo,28044970,1224780.0,4.0,0.14
vkgyo,19541914,1370315.0,7.000000000000001,0.14
pekgy,1364070231,373955720.0,27.0,4.22
fzlgy,280968887,26333005.0,9.0,1.01
begyo,15124352,462066.0,3.0,0.11
segyo,8484896,-98255.0,-1.0,-0.04
pehol,2733450595,668520.0,0.0,0.01
nugyo,10864666,-750771.0,-7.000000000000001,-0.61
