hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
altny,797024682,-10913937.0,-1.0,-0.23
asels,15921443326,-1345113787.0,-8.0,-29.72
reedr,73880315,-6727139.0,-9.0,-0.59
miatk,1412602940,-292773892.0,-21.0,-7.97
sdttr,667568669,-44989237.0,-7.000000000000001,-18.11
ingrm,19250426,2177764.0,11.0,46.43
atatp,217865045,-44781800.0,-21.0,-45.08
alctl,132490239,-12303879.0,-9.0,-15.9
karel,384668827,4686924.0,1.0,0.14
aztek,38830158,-8622697.0,-22.0,-1.1
httbt,22522754,-4423129.0,-20.0,-7.77
logo,82903751,-2261217.0,-3.0,-3.75
ardyz,272360905,26100204.0,10.0,5.61
indes,54558824,4191042.0,8.0,0.88
mobtl,73258227,-3655550.0,-5.0,-0.67
penta,21512648,3980724.0,19.0,2.53
netas,36098405,908460.0,3.0,1.63
arena,20067817,1969439.0,10.0,2.68
escom,312023599,9718613.0,3.0,0.18
papil,312615952,4384630.0,1.0,0.22
forte,163949005,-13093193.0,-8.0,-7.41
link,133643138,11480782.0,9.0,0.61
vbtyz,67891834,15730719.0,23.0,6.65
fonet,119488377,-3669167.0,-3.0,-0.17
mtrks,48735384,6017850.0,12.0,3.74
edata,81685571,10530076.0,13.0,2.42
kfein,36640146,-5763048.0,-16.0,-1.46
pkart,132955792,9331866.0,7.000000000000001,9.08
obase,20436961,-5474755.0,-27.0,-10.27
kront,130179526,6511995.0,5.0,1.21
smart,37638521,-699150.0,-2.0,-0.6
dgate,41574717,-2049779.0,-5.0,-6.03
despc,7314451,711854.0,10.0,4.21
manas,2391074817,61377659.0,3.0,0.8
odine,676399320,66364196.0,10.0,187.07
patek,802857790,-186044996.0,-23.0,-5.36
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
trgyo,88000398,-9423218.0,-11.0,-10.68
ekgyo,1602750023,59154781.0,4.0,0.77
zrgyo,77020375,5211257.0,7.000000000000001,1.21
srvgy,33752345,-2120547.0,-6.0,-0.17
rygyo,33227120,385259.0,1.0,0.35
isgyo,248558557,12183249.0,5.0,1.27
basgz,16610997,-158271.0,-1.0,-0.45
aksgy,33416136,-8696551.0,-26.0,-2.46
ozkgy,63902232,10368371.0,16.0,2.48
dggyo,9621425,-2402529.0,-25.0,-9.95
psgyo,955550943,-111683595.0,-12.0,-0.41
yggyo,29633865,-5503565.0,-19.0,-44.1
