tekno,18933078334.1,390966458.1,2.1,11,24
gyo,19039284709.2,-3384489309.9,-17.8,21,25
banka,47209288317.4,-2085503596.9,-4.4,2,6
bist30,131998966246.6,-2320532888.6,-1.8,7,18
harz,43645011448.4,-949833400.8,-2.2,44,49
bist500,182071163912.1,-4811626803.9,-2.6,155,235
enerji,9193185301.8,63716017.5,0.7,15,17
bist100,176411814418.5,-3687391095.7,-2.1,30,59
fonlar,917657658.4,-117215744.9,-12.8,2,8
fin_sigorta,3030458315.8,-202285444.8,-6.7,3,8
cim_ins,2647422312.2,-175364725.3,-6.6,7,16
bist_100_disi,39045736407.9,-2101111166.2,-5.4,133,188
