banka,71428491301.8,8314646199.2,11.6,2,2
tekno,24589845063.5,1685842108.2,6.9,13,22
gyo,13164396079.9,10605950.8,0.1,17,29
bist30,176164278656.2,13348729059.1,7.6,17,4
harz,32730767553.8,436504702.4,1.3,38,57
bist500,242361047674.9,11393235368.6,4.7,201,191
enerji,13035753732.2,258840838.2,2.0,15,17
bist100,221246133641.1,14177834261.1,6.4,57,30
fonlar,1442378598.1,198996789.9,13.8,6,3
fin_sigorta,4050859331.3,171515596.7,4.2,7,4
cim_ins,7294335115.6,-42145501.0,-0.6,10,13
bist_100_disi,62261075813.2,270241385.0,0.4,153,172
